,order_id,customer_id,category,amount,month
824,825,94,Home,6389.0,February
825,826,129,Clothing,3110.0,February
826,827,170,Clothing,1872.0,February
827,828,129,Sports,1023.0,February
828,829,144,Clothing,8380.0,February
829,830,91,Clothing,1581.0,February
830,831,154,Electronics,5953.0,February
831,832,150,Electronics,520.0,February
832,833,144,Home,5751.0,February
833,834,167,Sports,9376.0,February
834,835,130,Home,916.0,February
835,836,141,Home,9849.0,February
836,837,113,Clothing,656.0,February
837,838,36,Home,7831.0,February
838,839,161,Home,880.0,February
839,840,121,Clothing,1721.0,February
840,841,177,Home,4792.0,February
841,842,20,Sports,746.0,February
842,843,155,Electronics,8118.0,February
843,844,162,Sports,4534.0,February
844,845,59,Clothing,1784.0,February
845,846,8,Clothing,3497.0,February
846,847,120,Home,4949.0,February
847,848,115,Electronics,8801.0,February
848,849,28,Clothing,1755.0,February
849,850,48,Clothing,,February
850,851,19,Electronics,387.0,February
851,852,92,Home,1771.0,February
852,853,96,Sports,2599.0,February
853,854,40,Clothing,3647.0,February
854,855,140,Clothing,5642.0,February
855,856,103,Clothing,6305.0,February
856,857,13,Sports,4914.0,February
857,858,153,Home,2995.0,February
858,859,123,Clothing,2242.0,February
859,860,188,Home,1136.0,February
860,861,176,Home,7382.0,February
861,862,114,Clothing,3699.0,February
862,863,160,Sports,2198.0,February
863,864,181,Electronics,6563.0,February
864,865,120,Electronics,8477.0,February
865,866,50,Electronics,7222.0,February
866,867,198,Sports,,February
867,868,31,Home,5885.0,February
868,869,54,Electronics,7425.0,February
869,870,99,Sports,4966.0,February
870,871,132,Clothing,3931.0,February
871,872,150,Electronics,7531.0,February
872,873,75,Home,5747.0,February
873,874,90,Sports,8221.0,February
874,875,84,Electronics,216.0,February
875,876,123,Sports,7507.0,February
876,877,63,Sports,6625.0,February
877,878,78,Home,8265.0,February
878,879,167,Home,4733.0,February
879,880,29,Sports,5898.0,February
880,881,30,Electronics,5617.0,February
881,882,31,Electronics,3450.0,February
882,883,192,Clothing,,February
883,884,109,Electronics,4222.0,February
884,885,22,Home,6942.0,February
885,886,181,Sports,2861.0,February
886,887,121,Sports,292.0,February
887,888,130,Electronics,4757.0,February
888,889,177,Electronics,5110.0,February
889,890,193,Home,3684.0,February
890,891,6,Sports,3819.0,February
891,892,171,Sports,8831.0,February
892,893,74,Home,2176.0,February
893,894,46,Sports,5144.0,February
894,895,5,Clothing,641.0,February
895,896,186,Clothing,4347.0,February
896,897,51,Sports,5660.0,February
897,898,160,Electronics,3026.0,February
898,899,167,Clothing,2839.0,February
899,900,106,Electronics,4087.0,February
900,901,23,Home,3847.0,February
901,902,24,Clothing,9293.0,February
902,903,100,Sports,9629.0,February
903,904,133,Home,3341.0,February
904,905,125,Home,7179.0,February
905,906,33,Sports,1375.0,February
906,907,5,Sports,2500.0,February
907,908,50,Electronics,5876.0,February
908,909,195,Sports,8500.0,February
909,910,145,Clothing,4041.0,February
910,911,147,Clothing,1379.0,February
911,912,110,Electronics,7580.0,February
912,913,25,Clothing,8849.0,February
913,914,4,Home,7577.0,February
914,915,97,Clothing,2622.0,February
915,916,27,Sports,3359.0,February
916,917,174,Clothing,2106.0,February
917,918,118,Clothing,8576.0,February
918,919,75,Home,4263.0,February
919,920,151,Sports,5449.0,February
920,921,119,Clothing,2479.0,February
921,922,156,Home,4802.0,February
922,923,138,Sports,3414.0,February
923,924,116,Clothing,4633.0,February
924,925,124,Electronics,5310.0,February
925,926,138,Home,1252.0,February
926,927,131,Home,6213.0,February
927,928,146,Clothing,4513.0,February
928,929,156,Clothing,6947.0,February
929,930,9,Clothing,5497.0,February
930,931,117,Electronics,4105.0,February
931,932,142,Clothing,3676.0,February
932,933,5,Clothing,3631.0,February
933,934,66,Electronics,5577.0,February
934,935,59,Clothing,3997.0,February
935,936,78,Clothing,2293.0,February
936,937,20,Electronics,,February
937,938,16,Electronics,2449.0,February
938,939,199,Clothing,7825.0,February
939,940,111,Sports,360.0,February
940,941,21,Home,8255.0,February
941,942,31,Sports,1193.0,February
942,943,64,Home,4436.0,February
943,944,16,Sports,4103.0,February
944,945,15,Electronics,4477.0,February
945,946,155,Sports,7504.0,February
946,947,198,Electronics,6418.0,February
947,948,153,Clothing,9031.0,February
948,949,159,Home,1633.0,February
949,950,67,Sports,6451.0,February
950,951,162,Clothing,7809.0,February
951,952,92,Sports,,February
952,953,92,Clothing,4466.0,February
953,954,16,Home,6436.0,February
954,955,2,Home,8576.0,February
955,956,147,Sports,899.0,February
956,957,146,Sports,8825.0,February
957,958,103,Home,2312.0,February
958,959,21,Sports,7441.0,February
959,960,127,Clothing,3933.0,February
960,961,98,Electronics,8590.0,February
961,962,69,Home,2303.0,February
962,963,150,Electronics,1420.0,February
963,964,120,Clothing,7101.0,February
964,965,135,Clothing,2355.0,February
965,966,91,Clothing,9203.0,February
966,967,14,Electronics,3438.0,February
967,968,101,Clothing,4983.0,February
968,969,78,Sports,5041.0,February
969,970,34,Home,2171.0,February
970,971,43,Clothing,7169.0,February
971,972,87,Clothing,226.0,February
972,973,134,Clothing,325.0,February
973,974,164,Clothing,6438.0,February
974,975,9,Home,2897.0,February
975,976,4,Home,5189.0,February
976,977,146,Electronics,8273.0,February
977,978,33,Sports,7508.0,February
978,979,20,Home,7446.0,February
979,980,173,Sports,2530.0,February
980,981,159,Clothing,9324.0,February
981,982,44,Sports,934.0,February
982,983,81,Home,7498.0,February
983,984,74,Electronics,7035.0,February
984,985,196,Home,7858.0,February
985,986,56,Electronics,9141.0,February
986,987,177,Home,8679.0,February
987,988,23,Sports,2170.0,February
988,989,96,Electronics,3841.0,February
989,990,6,Electronics,8394.0,February
990,991,65,Home,4380.0,February
991,992,155,Clothing,5259.0,February
992,993,8,Clothing,3969.0,February
993,994,126,Electronics,6264.0,February
994,995,64,Sports,3219.0,February
995,996,64,Home,6319.0,February
996,997,84,Clothing,3020.0,February
997,998,117,Sports,2539.0,February
998,999,9,Electronics,8525.0,February
999,1000,155,Clothing,2909.0,February
